what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1316390918498
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1316390918499
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1316390918500
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1316390918501
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1316390918504
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1316390918504
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1316390918505
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1316390918505
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1316390918506
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1316390918506
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1316390918508
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1316390918508
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1316390918510
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1316390918511
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1316390918511
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1316390918512
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1316390918513
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1316390918515
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1316390918515
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1316390918516
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1316390918517
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1316390918517
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1316390918518
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1316390918518
started,bundle,com.collabnet.subversion.merge,2.0.1,"com.collabnet.subversion.merge",1316390918518
started,bundle,org.tigris.subversion.clientadapter,1.6.10,"org.tigris.subversion.clientadapter",1316390918518
started,bundle,org.tigris.subversion.subclipse.core,1.6.10,"org.tigris.subversion.subclipse.core",1316390918518
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1316390918518
started,bundle,org.tigris.subversion.subclipse.ui,1.6.10,"org.tigris.subversion.subclipse.ui",1316390918519
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1316390918520
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1316390918522
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1316390918522
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1316390918522
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1316390918523
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1316390918525
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1316390918525
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1316390918526
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1316390918526
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1316390918529
os,sysinfo,,,"win32",1316390918532
arch,sysinfo,,,"x86",1316390918532
ws,sysinfo,,,"win32",1316390918532
locale,sysinfo,,,"ko_KR",1316390918532
processors,sysinfo,,,"2",1316390918532
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1316390918532
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1316390918532
java.specification.name,sysinfo,,,"Java Platform API Specification",1316390918532
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316390918532
java.specification.version,sysinfo,,,"1.6",1316390918532
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1316390918532
java.version,sysinfo,,,"1.6.0_25",1316390918532
java.vm.info,sysinfo,,,"mixed mode",1316390918532
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1316390918532
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316390918532
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316390918532
java.vm.specification.version,sysinfo,,,"1.0",1316390918532
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1316390918532
java.vm.version,sysinfo,,,"20.0-b11",1316390918532
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1316390941378
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316390943796
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1316390950353
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1316390950364
started,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1316390950497
started,bundle,org.eclipse.ui.intro,3.3.2.v20100111_35x,"org.eclipse.ui.intro",1316390950507
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316390967592
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.navigate.openResource",1316390967599
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316390968186
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1316390968377
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1316390970608
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316390970742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316390972740
executed,command,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.openSearchDialog",1316390972749
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316390998695
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391034986
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391037503
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1316391039618
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1316391039628
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1316391039666
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391071057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.help.aboutAction",1316391071066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391074692
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391101771
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1316391102942
